Site, SiteNumber, Seconds, DateTime, Latitude, Longitude, Hsig, Hmax, Tp, Tz, SST, Direction, Current Speed, Current Direction
Bilinga,4224,1666150200,2022-10-19T13:30:00,-28.14323,153.51180,0.930,1.470,11.760,4.220,21.30,86.47,0.13,144.35
Bilinga,4224,1666152000,2022-10-19T14:00:00,-28.14325,153.51178,0.900,1.480,13.330,4.140,21.34,92.53,0.14,142.24
Bilinga,4224,1666153800,2022-10-19T14:30:00,-28.14323,153.51180,0.930,1.520,5.130,4.260,21.25,63.17,0.13,142.07
Bilinga,4224,1666155600,2022-10-19T15:00:00,-28.14322,153.51180,0.890,1.710,12.500,4.070,21.25,89.55,0.15,144.44
Bilinga,4224,1666157400,2022-10-19T15:30:00,-28.14322,153.51180,0.900,1.360,12.500,4.300,21.25,83.57,0.12,138.11
Bilinga,4224,1666159200,2022-10-19T16:00:00,-28.14322,153.51184,0.960,1.410,11.760,4.390,21.25,86.56,0.15,129.76
Bilinga,4224,1666161000,2022-10-19T16:30:00,-28.14320,153.51184,0.920,1.450,12.500,4.160,21.25,92.62,0.12,125.36
Bilinga,4224,1666162800,2022-10-19T17:00:00,-28.14322,153.51182,0.920,1.670,11.760,4.230,21.30,82.95,0.13,123.96
Bilinga,4224,1666164600,2022-10-19T17:30:00,-28.14320,153.51182,0.960,1.720,11.760,4.150,21.25,90.16,0.15,136.62
Bilinga,4224,1666166400,2022-10-19T18:00:00,-28.14322,153.51184,0.940,1.480,12.500,4.300,21.25,92.09,0.17,131.08
Bilinga,4224,1666168200,2022-10-19T18:30:00,-28.14322,153.51184,1.000,1.470,11.760,4.130,21.25,85.68,0.17,136.00
Bilinga,4224,1666170000,2022-10-19T19:00:00,-28.14322,153.51184,0.960,1.690,11.760,4.110,21.25,88.84,0.17,129.85
Bilinga,4224,1666171800,2022-10-19T19:30:00,-28.14317,153.51191,0.940,1.430,5.410,4.180,21.21,74.86,0.15,126.86
Bilinga,4224,1666173600,2022-10-19T20:00:00,-28.14317,153.51191,0.960,1.570,11.760,4.300,21.25,84.18,0.16,128.70
Bilinga,4224,1666175400,2022-10-19T20:30:00,-28.14315,153.51193,0.980,1.480,5.410,4.420,21.25,66.16,0.19,115.43
Bilinga,4224,1666177200,2022-10-19T21:00:00,-28.14319,153.51191,0.970,1.570,11.760,4.080,21.25,85.06,0.18,125.80
Bilinga,4224,1666179000,2022-10-19T21:30:00,-28.14322,153.51186,0.970,1.470,5.410,4.050,21.25,62.91,0.16,138.64
Bilinga,4224,1666180800,2022-10-19T22:00:00,-28.14320,153.51189,1.030,1.560,5.260,4.070,21.25,57.81,0.20,133.36
Bilinga,4224,1666182600,2022-10-19T22:30:00,-28.14320,153.51193,1.070,1.760,5.260,4.060,21.21,65.90,0.24,124.22
Bilinga,4224,1666184400,2022-10-19T23:00:00,-28.14319,153.51195,1.110,2.220,5.130,4.150,21.21,58.25,0.15,129.58
Bilinga,4224,1666186200,2022-10-19T23:30:00,-28.14319,153.51191,1.040,2.220,4.760,3.950,21.21,60.09,0.22,132.22
Bilinga,4224,1666188000,2022-10-20T00:00:00,-28.14319,153.51191,1.000,1.600,5.130,4.020,21.21,63.26,0.15,125.01
Bilinga,4224,1666189800,2022-10-20T00:30:00,-28.14317,153.51193,1.050,1.640,5.260,4.160,21.21,68.53,0.19,116.31
Bilinga,4224,1666191600,2022-10-20T01:00:00,-28.14319,153.51191,0.940,1.600,5.130,4.070,21.21,76.45,0.17,122.99
Bilinga,4224,1666193400,2022-10-20T01:30:00,-28.14320,153.51191,0.960,1.560,5.260,4.320,21.03,74.07,0.13,118.07
Bilinga,4224,1666195200,2022-10-20T02:00:00,-28.14320,153.51186,0.980,1.510,5.260,4.130,21.03,67.74,0.12,119.21
Bilinga,4224,1666197000,2022-10-20T02:30:00,-28.14320,153.51184,0.950,1.670,5.130,4.340,21.03,67.30,0.08,111.30
Bilinga,4224,1666198800,2022-10-20T03:00:00,-28.14322,153.51184,0.830,1.240,5.260,4.070,21.08,77.59,0.12,128.44
Bilinga,4224,1666200600,2022-10-20T03:30:00,-28.14322,153.51184,0.880,1.360,5.410,4.260,21.03,70.82,0.11,128.88
Bilinga,4224,1666202400,2022-10-20T04:00:00,-28.14317,153.51189,0.860,1.370,5.260,4.270,21.03,68.97,0.15,139.52
Bilinga,4224,1666204200,2022-10-20T04:30:00,-28.14313,153.51193,0.910,1.610,5.560,4.480,20.99,80.93,0.11,102.77
Bilinga,4224,1666206000,2022-10-20T05:00:00,-28.14310,153.51195,0.900,1.390,4.760,4.470,20.94,58.16,0.11,95.38
Bilinga,4224,1666207800,2022-10-20T05:30:00,-28.14315,153.51189,0.850,1.360,3.920,4.390,20.90,51.57,0.08,121.58
Bilinga,4224,1666209600,2022-10-20T06:00:00,-28.14311,153.51193,0.840,1.380,5.410,4.450,20.90,66.86,0.06,71.47
Bilinga,4224,1666211400,2022-10-20T06:30:00,-28.14311,153.51191,0.790,1.260,11.760,4.260,20.90,78.47,0.06,37.19
Bilinga,4224,1666213200,2022-10-20T07:00:00,-28.14311,153.51189,0.890,1.440,4.880,4.260,20.85,67.83,0.06,24.97
Bilinga,4224,1666215000,2022-10-20T07:30:00,-28.14315,153.51186,0.900,1.580,4.170,4.200,20.85,54.20,0.01,29.54
Bilinga,4224,1666216800,2022-10-20T08:00:00,-28.14320,153.51178,0.940,1.630,4.760,4.000,20.90,62.03,0.07,114.81
Bilinga,4224,1666218600,2022-10-20T08:30:00,-28.14323,153.51176,0.900,1.390,4.550,4.010,20.94,64.84,0.08,138.81
Bilinga,4224,1666220400,2022-10-20T09:00:00,-28.14323,153.51176,0.950,1.460,5.410,3.860,20.99,71.61,0.11,172.57
Bilinga,4224,1666222200,2022-10-20T09:30:00,-28.14325,153.51176,0.860,1.350,4.650,3.830,21.08,67.74,0.16,165.63
Bilinga,4224,1666224000,2022-10-20T10:00:00,-28.14325,153.51178,0.910,2.040,5.260,3.860,21.08,73.98,0.19,152.88
Bilinga,4224,1666225800,2022-10-20T10:30:00,-28.14325,153.51180,1.050,2.130,4.550,4.080,21.12,59.13,0.14,141.98
Bilinga,4224,1666227600,2022-10-20T11:00:00,-28.14323,153.51184,0.940,1.810,5.000,3.840,21.16,75.22,0.16,125.63
Bilinga,4224,1666229400,2022-10-20T11:30:00,-28.14323,153.51184,0.970,1.640,5.410,3.930,21.21,72.31,0.13,124.75
Bilinga,4224,1666231200,2022-10-20T12:00:00,-28.14325,153.51178,0.970,1.600,4.880,4.040,21.21,63.61,0.11,136.53
Bilinga,4224,1666233000,2022-10-20T12:30:00,-28.14325,153.51176,1.020,1.530,5.410,3.960,21.21,74.95,0.06,91.87
Bilinga,4224,1666234800,2022-10-20T13:00:00,-28.14322,153.51180,0.950,1.550,5.260,4.130,21.25,72.31,0.07,101.98
Bilinga,4224,1666236600,2022-10-20T13:30:00,-28.14328,153.51165,0.890,1.400,5.260,3.980,21.34,64.58,0.08,146.99
Bilinga,4224,1666238400,2022-10-20T14:00:00,-28.14328,153.51169,0.890,1.490,5.260,3.950,21.34,69.24,0.07,106.90
Bilinga,4224,1666240200,2022-10-20T14:30:00,-28.14328,153.51167,0.940,1.700,5.410,3.910,21.34,73.90,0.09,119.47
Bilinga,4224,1666242000,2022-10-20T15:00:00,-28.14326,153.51165,0.870,1.380,5.000,3.890,21.38,63.00,0.09,123.52
Bilinga,4224,1666243800,2022-10-20T15:30:00,-28.14326,153.51165,0.920,1.800,5.260,4.080,21.38,61.50,0.09,124.04
Bilinga,4224,1666245600,2022-10-20T16:00:00,-28.14326,153.51165,0.900,1.760,5.260,4.070,21.38,68.36,0.11,147.69
Bilinga,4224,1666247400,2022-10-20T16:30:00,-28.14326,153.51161,0.940,1.630,5.130,3.910,21.34,69.06,0.12,163.52
Bilinga,4224,1666249200,2022-10-20T17:00:00,-28.14325,153.51176,0.960,1.770,5.000,3.850,21.34,68.18,0.09,136.53
Bilinga,4224,1666251000,2022-10-20T17:30:00,-28.14322,153.51184,0.990,1.660,5.260,3.870,21.25,71.79,0.10,132.22
Bilinga,4224,1666252800,2022-10-20T18:00:00,-28.14320,153.51182,0.970,1.670,5.260,3.770,21.25,72.58,0.12,122.55
Bilinga,4224,1666254600,2022-10-20T18:30:00,-28.14322,153.51180,1.090,1.800,4.880,4.010,21.25,61.15,0.11,113.05
Bilinga,4224,1666256400,2022-10-20T19:00:00,-28.14325,153.51174,1.100,1.750,5.260,3.880,21.25,66.16,0.10,100.66
Bilinga,4224,1666258200,2022-10-20T19:30:00,-28.14326,153.51163,1.160,2.050,5.260,4.090,21.25,75.04,0.09,154.29
Bilinga,4224,1666260000,2022-10-20T20:00:00,-28.14328,153.51159,1.150,1.960,5.000,4.050,21.25,58.69,0.10,172.13
Bilinga,4224,1666261800,2022-10-20T20:30:00,-28.14328,153.51163,1.180,1.860,5.560,3.990,21.21,69.33,0.10,140.57
Bilinga,4224,1666263600,2022-10-20T21:00:00,-28.14328,153.51163,1.270,2.090,5.410,4.220,21.21,63.87,0.09,141.80
Bilinga,4224,1666265400,2022-10-20T21:30:00,-28.14328,153.51167,1.290,2.460,5.260,4.460,21.21,55.96,0.09,121.41
Bilinga,4224,1666267200,2022-10-20T22:00:00,-28.14325,153.51169,1.270,1.970,5.880,4.170,21.25,69.06,0.05,85.54
Bilinga,4224,1666269000,2022-10-20T22:30:00,-28.14323,153.51159,1.270,2.400,5.710,4.300,21.25,63.87,0.03,37.36
Bilinga,4224,1666270800,2022-10-20T23:00:00,-28.14323,153.51148,1.390,2.370,5.880,4.470,21.25,70.47,0.07,165.54
Bilinga,4224,1666272600,2022-10-20T23:30:00,-28.14323,153.51139,1.430,2.460,6.250,4.550,21.25,69.50,0.03,157.27
Bilinga,4224,1666274400,2022-10-21T00:00:00,-28.14315,153.51122,1.370,2.310,6.250,4.510,21.25,71.17,0.02,333.19
Bilinga,4224,1666276200,2022-10-21T00:30:00,-28.14302,153.51101,1.510,2.640,6.250,4.740,21.21,75.13,0.03,288.18
Bilinga,4224,1666278000,2022-10-21T01:00:00,-28.14293,153.51094,1.440,2.100,6.450,4.670,21.21,70.47,0.03,211.25
Bilinga,4224,1666279800,2022-10-21T01:30:00,-28.14287,153.51092,1.390,2.480,6.670,4.480,21.21,77.59,0.03,289.85
Bilinga,4224,1666281600,2022-10-21T02:00:00,-28.14285,153.51088,1.330,1.950,6.060,4.590,21.21,63.87,0.05,252.84
Bilinga,4224,1666283400,2022-10-21T02:30:00,-28.14280,153.51086,1.450,2.260,6.670,4.590,21.21,73.55,0.04,241.32
Bilinga,4224,1666285200,2022-10-21T03:00:00,-28.14270,153.51086,1.380,2.300,5.880,4.540,21.21,65.46,0.04,301.27
Bilinga,4224,1666287000,2022-10-21T03:30:00,-28.14266,153.51086,1.420,2.190,6.670,4.580,21.21,71.70,0.06,256.79
Bilinga,4224,1666288800,2022-10-21T04:00:00,-28.14270,153.51086,1.520,2.510,6.670,4.710,21.21,71.70,0.06,220.84
Bilinga,4224,1666290600,2022-10-21T04:30:00,-28.14270,153.51086,1.570,2.640,7.140,4.590,21.21,77.24,0.05,209.93
Bilinga,4224,1666292400,2022-10-21T05:00:00,-28.14280,153.51086,1.480,2.370,6.670,4.650,21.16,75.13,0.06,230.42
Bilinga,4224,1666294200,2022-10-21T05:30:00,-28.14280,153.51088,1.450,2.100,6.250,4.590,21.16,66.86,0.08,217.49
Bilinga,4224,1666296000,2022-10-21T06:00:00,-28.14285,153.51092,1.490,2.730,5.880,4.680,21.21,58.34,0.05,199.47
Bilinga,4224,1666297800,2022-10-21T06:30:00,-28.14293,153.51094,1.550,2.450,6.670,4.810,21.21,67.66,0.05,233.41
Bilinga,4224,1666299600,2022-10-21T07:00:00,-28.14304,153.51101,1.470,2.400,6.900,4.750,21.16,68.09,0.04,163.69
Bilinga,4224,1666301400,2022-10-21T07:30:00,-28.14310,153.51105,1.450,2.450,6.250,4.610,21.21,61.15,0.02,287.21
Bilinga,4224,1666303200,2022-10-21T08:00:00,-28.14311,153.51105,1.490,2.870,6.900,4.590,21.21,70.47,0.06,221.98
Mermaid Beach,4218,1665669600,2022-10-14T00:00:00,-28.03822,153.45168,1.640,2.430,13.330,7.640,21.56,87.17,0.08,220.48
Mermaid Beach,4218,1665671400,2022-10-14T00:30:00,-28.03819,153.45172,1.680,2.840,13.330,7.400,21.52,83.30,0.05,118.95
Mermaid Beach,4218,1665673200,2022-10-14T01:00:00,-28.03818,153.45172,1.600,2.270,12.500,6.980,21.43,84.27,0.06,15.03
Mermaid Beach,4218,1665675000,2022-10-14T01:30:00,-28.03819,153.45174,1.500,2.570,13.330,6.560,21.43,89.81,0.04,57.32
Mermaid Beach,4218,1665676800,2022-10-14T02:00:00,-28.03822,153.45168,1.600,2.430,12.500,6.430,21.47,91.22,0.06,84.92
Mermaid Beach,4218,1665678600,2022-10-14T02:30:00,-28.03819,153.45170,1.750,2.800,13.330,6.920,21.47,85.85,0.04,162.90
Mermaid Beach,4218,1665680400,2022-10-14T03:00:00,-28.03819,153.45170,1.570,2.590,14.290,6.440,21.43,88.14,0.06,66.64
Mermaid Beach,4218,1665682200,2022-10-14T03:30:00,-28.03819,153.45172,1.700,2.680,11.760,7.030,21.43,94.56,0.05,77.36
Mermaid Beach,4218,1665684000,2022-10-14T04:00:00,-28.03822,153.45170,1.710,2.960,13.330,7.030,21.43,88.75,0.11,114.73
Mermaid Beach,4218,1665685800,2022-10-14T04:30:00,-28.03819,153.45172,1.640,3.120,14.290,7.010,21.38,89.72,0.07,88.88
Mermaid Beach,4218,1665687600,2022-10-14T05:00:00,-28.03819,153.45172,1.670,2.550,13.330,7.190,21.38,91.39,0.09,103.74
Mermaid Beach,4218,1665689400,2022-10-14T05:30:00,-28.03819,153.45170,1.590,2.670,12.500,6.690,21.43,93.15,0.09,42.29
Mermaid Beach,4218,1665691200,2022-10-14T06:00:00,-28.03819,153.45174,1.630,3.330,12.500,7.240,21.43,90.95,0.14,97.93
Mermaid Beach,4218,1665693000,2022-10-14T06:30:00,-28.03818,153.45172,1.670,2.730,13.330,7.610,21.43,89.72,0.04,50.55
Mermaid Beach,4218,1665694800,2022-10-14T07:00:00,-28.03822,153.45170,1.740,2.730,12.500,7.300,21.43,95.52,0.07,92.66
Mermaid Beach,4218,1665696600,2022-10-14T07:30:00,-28.03822,153.45174,1.600,2.550,12.500,6.940,21.47,100.53,0.08,120.00
Mermaid Beach,4218,1665698400,2022-10-14T08:00:00,-28.03822,153.45172,1.550,2.440,13.330,7.050,21.52,97.63,0.08,115.60
Mermaid Beach,4218,1665700200,2022-10-14T08:30:00,-28.03824,153.45172,1.540,2.800,12.500,6.690,21.52,98.42,0.08,125.54
Mermaid Beach,4218,1665702000,2022-10-14T09:00:00,-28.03824,153.45170,1.610,2.570,14.290,6.640,21.56,96.05,0.06,149.36
Mermaid Beach,4218,1665703800,2022-10-14T09:30:00,-28.03824,153.45172,1.500,2.540,13.330,6.580,21.65,97.90,0.05,145.58
Mermaid Beach,4218,1665705600,2022-10-14T10:00:00,-28.03824,153.45172,1.590,2.320,13.330,6.800,21.65,98.95,0.08,134.51
Mermaid Beach,4218,1665707400,2022-10-14T10:30:00,-28.03825,153.45172,1.620,3.010,13.330,6.970,21.69,95.26,0.09,147.08
Mermaid Beach,4218,1665709200,2022-10-14T11:00:00,-28.03825,153.45170,1.540,2.630,14.290,6.650,21.74,97.11,0.09,176.09
Mermaid Beach,4218,1665711000,2022-10-14T11:30:00,-28.03825,153.45170,1.490,2.660,12.500,6.290,21.74,99.04,0.11,147.87
Mermaid Beach,4218,1665712800,2022-10-14T12:00:00,-28.03825,153.45174,1.650,3.200,13.330,6.710,21.74,100.01,0.12,150.42
Mermaid Beach,4218,1665714600,2022-10-14T12:30:00,-28.03825,153.45176,1.620,2.570,14.290,6.610,21.69,93.77,0.15,173.10
Mermaid Beach,4218,1665716400,2022-10-14T13:00:00,-28.03827,153.45170,1.580,2.640,11.760,6.300,21.69,98.34,0.17,149.01
Mermaid Beach,4218,1665718200,2022-10-14T13:30:00,-28.03827,153.45172,1.530,2.350,13.330,6.240,21.65,99.83,0.15,150.68
Mermaid Beach,4218,1665720000,2022-10-14T14:00:00,-28.03825,153.45172,1.500,2.650,13.330,6.160,21.65,96.14,0.13,166.42
Mermaid Beach,4218,1665721800,2022-10-14T14:30:00,-28.03825,153.45172,1.500,2.350,12.500,6.230,21.65,97.28,0.14,143.03
Mermaid Beach,4218,1665723600,2022-10-14T15:00:00,-28.03827,153.45172,1.540,2.940,12.500,5.730,21.56,100.01,0.16,164.66
Mermaid Beach,4218,1665725400,2022-10-14T15:30:00,-28.03827,153.45172,1.620,2.830,13.330,6.280,21.52,95.88,0.14,152.62
Mermaid Beach,4218,1665727200,2022-10-14T16:00:00,-28.03825,153.45174,1.710,2.760,12.500,6.120,21.43,97.11,0.11,127.82
Mermaid Beach,4218,1665729000,2022-10-14T16:30:00,-28.03825,153.45174,1.550,3.110,12.500,5.820,21.38,104.05,0.15,153.49
Mermaid Beach,4218,1665730800,2022-10-14T17:00:00,-28.03827,153.45172,1.520,2.470,14.290,6.240,21.34,94.64,0.14,153.49
Mermaid Beach,4218,1665732600,2022-10-14T17:30:00,-28.03825,153.45172,1.560,2.670,13.330,6.340,21.30,97.99,0.14,157.36
Mermaid Beach,4218,1665734400,2022-10-14T18:00:00,-28.03825,153.45172,1.640,2.890,12.500,6.750,21.30,98.78,0.12,159.47
Mermaid Beach,4218,1665736200,2022-10-14T18:30:00,-28.03825,153.45174,1.550,3.000,13.330,6.770,21.30,95.79,0.12,144.00
Mermaid Beach,4218,1665738000,2022-10-14T19:00:00,-28.03824,153.45172,1.620,2.820,13.330,7.390,21.25,94.03,0.17,152.62
Mermaid Beach,4218,1665739800,2022-10-14T19:30:00,-28.03822,153.45172,1.560,2.310,13.330,6.990,21.21,100.27,0.12,155.87
Mermaid Beach,4218,1665741600,2022-10-14T20:00:00,-28.03822,153.45172,1.460,2.330,12.500,7.440,21.21,95.26,0.16,149.27
Mermaid Beach,4218,1665743400,2022-10-14T20:30:00,-28.03822,153.45174,1.530,2.390,12.500,7.660,21.25,94.73,0.14,129.32
Mermaid Beach,4218,1665745200,2022-10-14T21:00:00,-28.03819,153.45174,1.360,1.950,11.760,7.110,21.25,93.77,0.11,114.90
Mermaid Beach,4218,1665747000,2022-10-14T21:30:00,-28.03819,153.45174,1.360,2.130,14.290,7.310,21.25,95.96,0.06,133.80
Mermaid Beach,4218,1665748800,2022-10-14T22:00:00,-28.03819,153.45174,1.400,2.350,13.330,7.770,21.25,88.75,0.02,79.38
Mermaid Beach,4218,1665750600,2022-10-14T22:30:00,-28.03818,153.45174,1.400,2.530,13.330,7.550,21.30,90.07,0.14,101.01
Mermaid Beach,4218,1665752400,2022-10-14T23:00:00,-28.03813,153.45174,1.320,1.900,13.330,7.810,21.30,88.84,0.06,37.10
Mermaid Beach,4218,1665754200,2022-10-14T23:30:00,-28.03818,153.45172,1.370,2.210,11.760,7.960,21.30,87.61,0.10,333.10
Mermaid Beach,4218,1665756000,2022-10-15T00:00:00,-28.03816,153.45168,1.290,1.890,14.290,8.100,21.25,88.75,0.09,20.57
Mermaid Beach,4218,1665757800,2022-10-15T00:30:00,-28.03816,153.45168,1.370,2.270,13.330,7.640,21.21,86.20,0.13,76.31
Mermaid Beach,4218,1665759600,2022-10-15T01:00:00,-28.03816,153.45168,1.390,2.700,13.330,7.830,21.16,90.34,0.17,43.69
Mermaid Beach,4218,1665761400,2022-10-15T01:30:00,-28.03815,153.45165,1.290,2.140,11.760,7.940,21.21,80.84,0.19,351.21
Mermaid Beach,4218,1665763200,2022-10-15T02:00:00,-28.03812,153.45161,1.220,1.760,13.330,7.300,21.16,84.89,0.19,352.26
Mermaid Beach,4218,1665765000,2022-10-15T02:30:00,-28.03806,153.45155,1.320,1.980,13.330,7.170,21.08,87.26,0.11,341.54
Mermaid Beach,4218,1665766800,2022-10-15T03:00:00,-28.03797,153.45144,1.300,2.090,11.760,7.120,21.08,84.53,0.11,333.27
Mermaid Beach,4218,1665768600,2022-10-15T03:30:00,-28.03788,153.45144,1.410,2.120,13.330,7.700,21.03,84.89,0.16,336.26
Mermaid Beach,4218,1665770400,2022-10-15T04:00:00,-28.03788,153.45148,1.280,1.940,13.330,8.300,21.03,82.25,0.11,3.69
Mermaid Beach,4218,1665772200,2022-10-15T04:30:00,-28.03786,153.45150,1.270,1.990,12.500,8.430,20.94,86.47,0.12,20.75
Mermaid Beach,4218,1665774000,2022-10-15T05:00:00,-28.03788,153.45155,1.320,2.120,11.110,8.970,20.94,87.79,0.28,0.35
Mermaid Beach,4218,1665775800,2022-10-15T05:30:00,-28.03794,153.45157,1.410,2.250,13.330,9.170,20.94,85.94,0.22,345.58
Mermaid Beach,4218,1665777600,2022-10-15T06:00:00,-28.03809,153.45159,1.280,2.150,12.500,9.200,20.94,85.41,0.17,358.15
Mermaid Beach,4218,1665779400,2022-10-15T06:30:00,-28.03812,153.45168,1.250,2.390,13.330,8.180,20.94,90.95,0.14,345.67
Mermaid Beach,4218,1665781200,2022-10-15T07:00:00,-28.03797,153.45174,1.290,1.970,13.330,7.680,20.94,85.94,0.11,345.32
Mermaid Beach,4218,1665783000,2022-10-15T07:30:00,-28.03783,153.45174,1.230,2.300,11.760,7.250,20.94,83.39,0.11,342.86
Mermaid Beach,4218,1665784800,2022-10-15T08:00:00,-28.03780,153.45165,1.270,2.480,12.500,6.650,20.94,87.35,0.14,331.78
Mermaid Beach,4218,1665786600,2022-10-15T08:30:00,-28.03782,153.45159,1.290,1.940,13.330,6.580,20.94,89.55,0.07,324.04
Mermaid Beach,4218,1665788400,2022-10-15T09:00:00,-28.03777,153.45153,1.360,2.290,11.110,6.300,20.94,87.79,0.10,318.86
Mermaid Beach,4218,1665790200,2022-10-15T09:30:00,-28.03767,153.45146,1.350,2.160,13.330,6.870,20.99,87.17,0.06,322.02
Mermaid Beach,4218,1665792000,2022-10-15T10:00:00,-28.03762,153.45150,1.350,2.310,12.500,6.470,21.03,84.45,0.14,321.14
Mermaid Beach,4218,1665793800,2022-10-15T10:30:00,-28.03764,153.45146,1.380,2.390,13.330,6.120,21.08,89.72,0.18,313.49
Mermaid Beach,4218,1665795600,2022-10-15T11:00:00,-28.03773,153.45142,1.310,2.430,12.500,5.730,21.08,83.92,0.15,290.02
Mermaid Beach,4218,1665797400,2022-10-15T11:30:00,-28.03779,153.45140,1.340,2.380,12.500,5.880,21.08,92.27,0.15,275.78
Mermaid Beach,4218,1665799200,2022-10-15T12:00:00,-28.03767,153.45142,1.370,2.380,13.330,5.610,21.16,94.29,0.20,285.36
Mermaid Beach,4218,1665801000,2022-10-15T12:30:00,-28.03758,153.45146,1.390,2.950,12.500,5.790,21.16,89.55,0.16,284.40
Mermaid Beach,4218,1665802800,2022-10-15T13:00:00,-28.03753,153.45150,1.530,2.190,13.330,6.020,21.16,90.69,0.20,295.21
Mermaid Beach,4218,1665804600,2022-10-15T13:30:00,-28.03747,153.45155,1.490,2.340,13.330,5.510,21.30,93.94,0.13,257.14
Mermaid Beach,4218,1665806400,2022-10-15T14:00:00,-28.03753,153.45146,1.510,2.640,13.330,5.650,21.43,94.38,0.18,271.65
Mermaid Beach,4218,1665808200,2022-10-15T14:30:00,-28.03764,153.45144,1.470,2.930,11.760,5.570,21.34,92.53,0.17,266.11
Mermaid Beach,4218,1665810000,2022-10-15T15:00:00,-28.03762,153.45144,1.530,3.130,12.500,5.640,21.30,87.52,0.11,284.84
Mermaid Beach,4218,1665811800,2022-10-15T15:30:00,-28.03756,153.45148,1.460,2.400,13.330,5.620,21.30,91.13,0.22,287.74
Mermaid Beach,4218,1665813600,2022-10-15T16:00:00,-28.03750,153.45155,1.440,2.300,13.330,5.750,21.30,92.27,0.12,261.63
Mermaid Beach,4218,1665815400,2022-10-15T16:30:00,-28.03750,153.45155,1.350,2.230,12.500,5.630,21.25,90.07,0.09,254.33
Mermaid Beach,4218,1665817200,2022-10-15T17:00:00,-28.03753,153.45155,1.400,2.130,13.330,5.970,21.25,88.31,0.06,254.95
Mermaid Beach,4218,1665819000,2022-10-15T17:30:00,-28.03755,153.45153,1.400,2.210,13.330,5.990,21.21,94.91,0.19,282.81
Mermaid Beach,4218,1665820800,2022-10-15T18:00:00,-28.03756,153.45153,1.450,2.700,12.500,6.630,21.21,90.86,0.19,285.63
Mermaid Beach,4218,1665822600,2022-10-15T18:30:00,-28.03764,153.45144,1.340,2.110,12.500,6.110,21.21,84.53,0.17,290.64
Mermaid Beach,4218,1665824400,2022-10-15T19:00:00,-28.03767,153.45144,1.270,2.420,12.500,6.000,21.21,91.13,0.10,271.38
Mermaid Beach,4218,1665826200,2022-10-15T19:30:00,-28.03765,153.45148,1.300,2.170,11.760,6.450,21.21,89.46,0.17,234.81
Mermaid Beach,4218,1665828000,2022-10-15T20:00:00,-28.03764,153.45148,1.330,2.260,13.330,6.510,21.21,93.41,0.11,261.98
Mermaid Beach,4218,1665829800,2022-10-15T20:30:00,-28.03767,153.45144,1.310,2.500,12.500,6.280,21.21,88.93,0.12,238.59
Mermaid Beach,4218,1665831600,2022-10-15T21:00:00,-28.03770,153.45144,1.240,2.030,13.330,6.210,21.21,93.94,0.19,232.26
Mermaid Beach,4218,1665833400,2022-10-15T21:30:00,-28.03770,153.45144,1.280,2.440,12.500,6.300,21.21,91.13,0.10,221.27
Mermaid Beach,4218,1665835200,2022-10-15T22:00:00,-28.03765,153.45148,1.290,2.140,13.330,6.250,21.21,90.78,0.08,233.41
Mermaid Beach,4218,1665837000,2022-10-15T22:30:00,-28.03767,153.45148,1.200,1.820,12.500,6.370,21.21,97.55,0.08,179.34
Mermaid Beach,4218,1665838800,2022-10-15T23:00:00,-28.03765,153.45148,1.150,1.910,12.500,6.080,21.21,90.60,0.09,205.71
Mermaid Beach,4218,1665840600,2022-10-15T23:30:00,-28.03762,153.45153,1.270,2.120,13.330,6.930,21.21,93.15,0.09,200.97
Mermaid Beach,4218,1665842400,2022-10-16T00:00:00,-28.03756,153.45155,1.270,2.050,12.500,6.560,21.21,89.37,0.13,228.48
Mermaid Beach,4218,1665844200,2022-10-16T00:30:00,-28.03753,153.45159,1.210,1.930,12.500,6.850,21.21,87.52,0.10,197.80
Mermaid Beach,4218,1665846000,2022-10-16T01:00:00,-28.03747,153.45165,1.220,2.450,13.330,7.150,21.21,91.48,0.07,262.51
Mermaid Beach,4218,1665847800,2022-10-16T01:30:00,-28.03741,153.45172,1.150,1.750,12.500,6.780,21.16,92.80,0.07,265.93
Mermaid Beach,4218,1665849600,2022-10-16T02:00:00,-28.03741,153.45174,1.160,1.750,13.330,7.170,21.16,92.53,0.03,193.67
Mermaid Beach,4218,1665851400,2022-10-16T02:30:00,-28.03740,153.45174,1.130,2.050,12.500,6.990,21.21,92.27,0.03,233.93
Mermaid Beach,4218,1665853200,2022-10-16T03:00:00,-28.03741,153.45176,1.110,1.840,12.500,7.200,21.21,89.63,0.03,247.47
Mermaid Beach,4218,1665855000,2022-10-16T03:30:00,-28.03740,153.45174,1.060,1.800,12.500,6.840,21.16,93.94,0.06,247.30
Mermaid Beach,4218,1665856800,2022-10-16T04:00:00,-28.03738,153.45178,1.230,2.020,12.500,7.600,21.16,93.94,0.06,329.05
Mermaid Beach,4218,1665858600,2022-10-16T04:30:00,-28.03738,153.45176,1.080,1.720,12.500,6.750,21.16,89.81,0.05,290.90
Mermaid Beach,4218,1665860400,2022-10-16T05:00:00,-28.03741,153.45172,1.270,2.020,12.500,7.580,21.16,90.51,0.07,356.75
Mermaid Beach,4218,1665862200,2022-10-16T05:30:00,-28.03743,153.45168,1.280,2.090,12.500,7.550,21.16,94.73,0.10,338.90
